country,match_type,keyword,campaign,current_bid,sweet_spot_bid,recommended_bid,action,impressions,orders,acos
FR,EXACT,keyword-c56763,FR-Campaign-15FFBA,0.24,0.2731457431457432,0.25,increase,14006,3,0.1019402035623409
FR,EXACT,kw-3w-d10cd3,FR-Campaign-819B8C,0.18,0.2731457431457432,0.25,increase,13985,8,0.0682069529259027
FR,BROAD,kw-3w-317492,FR-Campaign-1A4336,0.23,0.26,0.25,increase,13972,3,0.2621664050235479
MX,BROAD,kw-4w-67768c,MX-Campaign-B40A0B,3.4,3.557657142857143,3.557657142857143,increase,13967,0,2534.0
CA,BROAD,keyword-664dc1,CA-Campaign-F1E7BF,0.23,0.2935599159074982,0.2935599159074982,increase,13959,0,235.0
DE,BROAD,keyword-b0e996,DE-Campaign-9B3F21,0.1,0.184690067214339,0.1017857142857142,increase,13948,0,106.0
UK,BROAD,keyword-2dd3eb,UK-Campaign-01C95C,0.1,0.1852514619883041,0.1195223880597014,increase,13928,5,0.1382414625460013
CA,PHRASE,kw-3w-ddb880,CA-Campaign-0D3090,0.24,0.2890287277701778,0.2890287277701778,increase,13922,0,3392.0
CA,BROAD,keyword-e99150,CA-Campaign-C40D2B,0.18,0.2935599159074982,0.2935599159074982,increase,13912,0,37.0
DE,BROAD,keyword-4a8a62,DE-Campaign-E07499,0.1,0.184690067214339,0.1017857142857142,increase,13909,11,0.0344424853444248
CA,EXACT,keyword-b3f395,CA-Campaign-595553,0.2,0.3397612359550562,0.3397612359550562,increase,13909,3,0.0079879609317873
US,BROAD,kw-3w-941047,US-Campaign-3DB092,0.03,0.1107136970496126,0.1107136970496126,increase,13905,1,0.2255142479713153
FR,BROAD,keyword-c5ccc6,FR-Campaign-561D4F,0.12,0.26,0.25,increase,13895,5,0.0665767818122646
FR,BROAD,keyword-13cbde,FR-Campaign-2995D7,0.22,0.26,0.25,increase,13887,4,0.102633640691858
IT,BROAD,keyword-fc1972,IT-Campaign-A162B7,0.08,0.1387337278106508,0.0997881355932203,increase,13878,1,0.1365993205792955
DE,BROAD,keyword-b1b95f,DE-Campaign-94134A,0.08,0.184690067214339,0.1017857142857142,increase,13875,0,1132.0
FR,BROAD,kw-3w-ec7352,FR-Campaign-F0CBB0,0.12,0.26,0.25,increase,13865,0,2201.0
CA,BROAD,keyword-b8378b,CA-Campaign-151D43,0.25,0.2935599159074982,0.2935599159074982,increase,13863,1,0.1108864696734059
FR,BROAD,kw-3w-84bfb4,FR-Campaign-B08F13,0.23,0.26,0.25,increase,13857,0,2935.0
AU,BROAD,kw-3w-797ebc,AU-Campaign-83DC79,0.4,0.7326315789473684,0.5762857142857142,increase,13849,3,0.2385840440787983
US,BROAD,kw-3w-960e7a,US-Campaign-4249C3,0.08,0.1107136970496126,0.1107136970496126,increase,13848,1,0.0218201654695881
CA,EXACT,kw-3w-e23c0f,CA-Campaign-BD2330,0.32,0.3397612359550562,0.3397612359550562,increase,13835,0,3286.0
FR,BROAD,kw-5w-426abf,FR-Campaign-C776DC,0.23,0.26,0.25,increase,13831,0,2050.0
FR,BROAD,keyword-c2237c,FR-Campaign-EDC553,0.08,0.26,0.25,increase,13820,1,0.0449101796407185
US,EXACT,kw-3w-a20f3b,US-Campaign-404DD8,0.16,0.2222651261781696,0.2222651261781696,increase,13819,5,0.1524131823644759
IT,EXACT,kw-3w-e0c17e,IT-Campaign-A4A69E,0.09,0.1316693679092382,0.1316693679092382,increase,13819,0,2318.0
FR,BROAD,kw-4w-ec97e9,FR-Campaign-A423EC,0.24,0.26,0.25,increase,13815,0,2724.0
CA,BROAD,keyword-470753,CA-Campaign-E8F597,0.28,0.2935599159074982,0.2935599159074982,increase,13813,0,62.0
US,EXACT,kw-4w-1c303b,US-Campaign-02B777,0.2,0.2222651261781696,0.2222651261781696,increase,13795,4,0.4434170737380786
US,BROAD,keyword-47a30e,US-Campaign-203E30,0.02,0.1107136970496126,0.1107136970496126,increase,13795,25,0.0012776798955547
US,EXACT,kw-3w-98374b,US-Campaign-3E921E,0.2,0.2222651261781696,0.2222651261781696,increase,13787,0,80.0
US,PHRASE,keyword-20fa10,US-Campaign-E12257,0.12,0.1604592968007602,0.1604592968007602,increase,13785,8,0.0524178855863828
FR,BROAD,kw-3w-1aaf0b,FR-Campaign-1BE700,0.24,0.26,0.25,increase,13768,10,0.0862336550297019
US,EXACT,kw-3w-568b54,US-Campaign-299D90,0.2,0.2222651261781696,0.2222651261781696,increase,13760,6,0.0962798139906995
FR,EXACT,kw-3w-f6b738,FR-Campaign-C6BE91,0.18,0.2731457431457432,0.25,increase,13753,0,680.0
ES,PHRASE,kw-3w-50d93c,ES-Campaign-718CE4,0.08,0.1250119331742243,0.1250119331742243,increase,13749,3,0.0791165644171779
US,PHRASE,keyword-150448,US-Campaign-B67383,0.03,0.1604592968007602,0.1604592968007602,increase,13728,15,0.0103453421091897
UK,PHRASE,keyword-c99e89,UK-Campaign-25D5D2,0.1,0.1614092953523238,0.1614092953523238,increase,13726,1,0.2198402690205969
FR,BROAD,keyword-2796bf,FR-Campaign-EDE6D0,0.24,0.26,0.25,increase,13722,9,0.0474963301255912
US,EXACT,kw-3w-f9ad16,US-Campaign-6E126C,0.21,0.2222651261781696,0.2222651261781696,increase,13719,3,0.1206057038899887
FR,BROAD,kw-3w-422153,FR-Campaign-898D7A,0.06,0.26,0.25,increase,13680,5,0.080215370897493
FR,BROAD,keyword-c337e1,FR-Campaign-BFB634,0.24,0.26,0.25,increase,13664,0,237.0
FR,BROAD,kw-3w-2bd399,FR-Campaign-BA83BA,0.14,0.26,0.25,increase,13650,2,0.1265075220688797
IT,BROAD,keyword-2c480c,IT-Campaign-07EEEF,0.07,0.1387337278106508,0.0997881355932203,increase,13646,1,0.162983972033507
UK,BROAD,keyword-2419cc,UK-Campaign-AF6A98,0.03,0.1852514619883041,0.1195223880597014,increase,13629,4,0.0056799641050742
IT,BROAD,kw-4w-076169,IT-Campaign-A162B7,0.08,0.1387337278106508,0.0997881355932203,increase,13607,0,2428.0
FR,BROAD,kw-3w-3a3e3d,FR-Campaign-132309,0.23,0.26,0.25,increase,13602,1,0.2591735154531774
CA,EXACT,keyword-21e2dd,CA-Campaign-5ECCE5,0.17,0.3397612359550562,0.3397612359550562,increase,13597,0,3403.0
UK,BROAD,keyword-871235,UK-Campaign-0319AF,0.1,0.1852514619883041,0.1195223880597014,increase,13589,5,0.1302441822353326
FR,BROAD,kw-4w-03cda2,FR-Campaign-5C0EA4,0.24,0.26,0.25,increase,13581,1,0.3345160654445101
IT,BROAD,keyword-786cbf,IT-Campaign-F0F45E,0.07,0.1387337278106508,0.0997881355932203,increase,13578,4,0.134553775743707
FR,BROAD,kw-3w-5f5e0b,FR-Campaign-F42646,0.22,0.26,0.25,increase,13566,2,0.1732717969298685
CA,PHRASE,keyword-7b65dc,CA-Campaign-61CD18,0.13,0.2890287277701778,0.2890287277701778,increase,13559,0,5744.0
US,EXACT,kw-3w-cebe8b,US-Campaign-7524C5,0.21,0.2222651261781696,0.2222651261781696,increase,13539,1,0.1355588593053115
ES,PHRASE,kw-3w-86eab9,ES-Campaign-0620F3,0.03,0.1250119331742243,0.1250119331742243,increase,13526,0,386.0
FR,BROAD,kw-3w-5f3eac,FR-Campaign-743607,0.24,0.26,0.25,increase,13523,7,0.0251602967060598
FR,BROAD,kw-3w-6fe3b4,FR-Campaign-421D59,0.23,0.26,0.25,increase,13521,1,0.5045084996304509
FR,EXACT,kw-5w-8b7ead,FR-Campaign-CC533B,0.22,0.2731457431457432,0.25,increase,13513,4,0.3119680260528458
FR,BROAD,kw-3w-51fbb0,FR-Campaign-0FF9EA,0.2,0.26,0.25,increase,13491,5,0.0457603189103895
FR,EXACT,keyword-17897d,FR-Campaign-957F14,0.19,0.2731457431457432,0.25,increase,13475,0,1623.0
FR,BROAD,keyword-f99987,FR-Campaign-E01EA8,0.22,0.26,0.25,increase,13459,1,0.4347343378271213
US,BROAD,keyword-4a9e81,US-Campaign-9A1EF4,0.05,0.1107136970496126,0.1107136970496126,increase,13447,2,0.2327024749061375
FR,BROAD,kw-3w-600b3c,FR-Campaign-E01CDD,0.22,0.26,0.25,increase,13446,7,0.1248047383493882
CA,BROAD,kw-4w-371f19,CA-Campaign-C40D2B,0.26,0.2935599159074982,0.2935599159074982,increase,13444,1,0.0180762203080135
AU,EXACT,keyword-15384c,AU-Campaign-089FF6,0.4,0.5488311688311689,0.4752085354025218,increase,13428,0,648.0
FR,BROAD,kw-5w-44569d,FR-Campaign-0694E3,0.18,0.26,0.25,increase,13421,1,0.0998146846443862
US,EXACT,kw-3w-663a36,US-Campaign-6F087B,0.16,0.2222651261781696,0.2222651261781696,increase,13420,4,0.1557077754818987
FR,BROAD,keyword-025be9,FR-Campaign-84F47B,0.17,0.26,0.25,increase,13417,4,0.1363636363636363
US,BROAD,keyword-bcfabc,US-Campaign-4249C3,0.08,0.1107136970496126,0.1107136970496126,increase,13416,2,0.0082250677633423
FR,BROAD,kw-3w-1b957f,FR-Campaign-506137,0.23,0.26,0.25,increase,13402,6,0.0320518221048985
FR,BROAD,kw-3w-22cd51,FR-Campaign-E61D5A,0.18,0.26,0.25,increase,13386,5,0.0917954666583064
UK,PHRASE,keyword-4db00d,UK-Campaign-8161D4,0.16,0.1614092953523238,0.1614092953523238,increase,13374,2,0.3257210916058204
CA,EXACT,kw-3w-633211,CA-Campaign-2BDC55,0.32,0.3397612359550562,0.3397612359550562,increase,13370,8,0.121386320086645
CA,BROAD,keyword-a2e039,CA-Campaign-451EC9,0.29,0.2935599159074982,0.2935599159074982,increase,13359,1,0.2011863568956994
UK,EXACT,keyword-939aa3,UK-Campaign-FA07FE,0.15,0.1729739130434782,0.1729739130434782,increase,13350,3,0.1465834633385335
US,BROAD,kw-3w-4828b5,US-Campaign-793A19,0.1,0.1107136970496126,0.1107136970496126,increase,13343,12,0.0140789010394607
US,BROAD,kw-3w-d1ea22,US-Campaign-A4D61B,0.1,0.1107136970496126,0.1107136970496126,increase,13327,2,0.4316925506712292
AU,BROAD,kw-3w-1fa9b8,AU-Campaign-31CBD4,0.4,0.7326315789473684,0.5762857142857142,increase,13321,0,1496.0
FR,BROAD,keyword-2a21d7,FR-Campaign-C9D7C8,0.18,0.26,0.25,increase,13312,0,3461.0
CA,EXACT,keyword-ad5d9d,CA-Campaign-93DF8D,0.23,0.3397612359550562,0.3397612359550562,increase,13311,3,0.0272995097253467
FR,BROAD,kw-3w-6ca787,FR-Campaign-46AB06,0.2,0.26,0.25,increase,13305,0,357.0
IT,BROAD,keyword-ffe469,IT-Campaign-0E4350,0.03,0.1387337278106508,0.0997881355932203,increase,13300,2,0.0188551275094953
UK,PHRASE,kw-4w-49c597,UK-Campaign-C27421,0.16,0.1614092953523238,0.1614092953523238,increase,13297,5,0.2936704809154197
IT,BROAD,kw-3w-d2beb3,IT-Campaign-07EEEF,0.08,0.1387337278106508,0.0997881355932203,increase,13296,3,0.0770765119867524
DE,PHRASE,keyword-1f6503,DE-Campaign-C017A8,0.05,0.0757186081694402,0.0757186081694402,increase,13273,1,0.5096944315185358
US,BROAD,kw-3w-bc00cb,US-Campaign-8E1F3B,0.02,0.1107136970496126,0.1107136970496126,increase,13260,2,0.6057938672617572
FR,BROAD,keyword-bd38b2,FR-Campaign-3A89C2,0.14,0.26,0.25,increase,13257,8,0.0138460814530739
CA,EXACT,kw-3w-ad2d6e,CA-Campaign-9EEF1E,0.25,0.3397612359550562,0.3397612359550562,increase,13250,4,0.264173703256936
FR,BROAD,kw-4w-0d0cd0,FR-Campaign-89B713,0.24,0.26,0.25,increase,13249,0,2366.0
CA,PHRASE,keyword-2883bb,CA-Campaign-C2D7F5,0.17,0.2890287277701778,0.2890287277701778,increase,13232,1,0.3656178750569995
FR,BROAD,keyword-a1eb4d,FR-Campaign-008213,0.16,0.26,0.25,increase,13207,0,1040.0
CA,EXACT,keyword-52d0da,CA-Campaign-0372DF,0.31,0.3397612359550562,0.3397612359550562,increase,13195,7,0.3988490745135263
FR,EXACT,kw-3w-a281fe,FR-Campaign-121378,0.24,0.2731457431457432,0.25,increase,13193,3,0.1064163498098859
CA,EXACT,kw-4w-fb7ef9,CA-Campaign-09B489,0.28,0.3397612359550562,0.3397612359550562,increase,13177,2,0.1276838305149154
CA,EXACT,kw-3w-8cb9c0,CA-Campaign-BBE2AB,0.21,0.3397612359550562,0.3397612359550562,increase,13174,7,0.1603323531923719
FR,EXACT,kw-3w-152996,FR-Campaign-4A5DFA,0.24,0.2731457431457432,0.25,increase,13174,1,0.1670280724374377
IT,BROAD,keyword-6ea650,IT-Campaign-968910,0.07,0.1387337278106508,0.0997881355932203,increase,13170,0,1402.0
CA,EXACT,kw-4w-e8040b,CA-Campaign-CCE788,0.26,0.3397612359550562,0.3397612359550562,increase,13167,3,0.4675538656527249
US,BROAD,keyword-78429c,US-Campaign-34EA99,0.1,0.1107136970496126,0.1107136970496126,increase,13163,1,0.250284155489884
FR,BROAD,kw-3w-775275,FR-Campaign-61D723,0.23,0.26,0.25,increase,13163,0,1015.0
UK,PHRASE,kw-4w-e2c65d,UK-Campaign-8D51EC,0.16,0.1614092953523238,0.1614092953523238,increase,13160,8,0.1181437675917688
AU,EXACT,kw-3w-e94357,AU-Campaign-4E4448,0.4,0.5488311688311689,0.4752085354025218,increase,13146,2,0.4708265802269043
US,BROAD,keyword-67a80c,US-Campaign-2AB20B,0.04,0.1107136970496126,0.1107136970496126,increase,13143,19,0.0777742520767735
FR,BROAD,kw-3w-6a020d,FR-Campaign-5A7A7C,0.21,0.26,0.25,increase,13142,1,0.1380343043833378
IT,BROAD,keyword-aeaab0,IT-Campaign-F0F45E,0.08,0.1387337278106508,0.0997881355932203,increase,13142,2,0.1022135416666666
US,EXACT,keyword-5cd3dd,US-Campaign-C1AF94,0.17,0.2222651261781696,0.2222651261781696,increase,13141,0,169.0
US,BROAD,keyword-800acf,US-Campaign-4249C3,0.08,0.1107136970496126,0.1107136970496126,increase,13137,0,258.0
US,BROAD,kw-3w-e84223,US-Campaign-463C45,0.1,0.1107136970496126,0.1107136970496126,increase,13118,5,0.0565941665526727
FR,BROAD,keyword-7b25ea,FR-Campaign-84FB6F,0.24,0.26,0.25,increase,13101,0,3200.9999999999995
IT,BROAD,keyword-b59318,IT-Campaign-968910,0.08,0.1387337278106508,0.0997881355932203,increase,13087,8,0.0550031625553447
FR,EXACT,keyword-d7e48c,FR-Campaign-62658E,0.23,0.2731457431457432,0.25,increase,13078,1,0.0690903716840316
ES,BROAD,kw-3w-83a19c,ES-Campaign-35E9A4,0.08,0.1474180865006553,0.1186842105263158,increase,13040,0,4376.0
FR,EXACT,kw-3w-403421,FR-Campaign-F92B2D,0.17,0.2731457431457432,0.25,increase,13039,0,1815.0
CA,BROAD,keyword-2883bb,CA-Campaign-FEC6DE,0.28,0.2935599159074982,0.2935599159074982,increase,13034,2,0.2323383084577114
UK,BROAD,keyword-1ea728,UK-Campaign-39A3D6,0.1,0.1852514619883041,0.1195223880597014,increase,13023,1,0.4871009192448354
FR,EXACT,kw-3w-df5c04,FR-Campaign-00AA90,0.24,0.2731457431457432,0.25,increase,13022,1,0.2781015820149875
FR,BROAD,keyword-164302,FR-Campaign-5C0EA4,0.24,0.26,0.25,increase,13013,0,4031.0
US,PHRASE,kw-4w-3b8865,US-Campaign-E12257,0.12,0.1604592968007602,0.1604592968007602,increase,13004,5,0.0851154336981322
AU,BROAD,keyword-b8378b,AU-Campaign-74B14F,0.4,0.7326315789473684,0.5762857142857142,increase,13003,0,652.0
FR,BROAD,keyword-dee648,FR-Campaign-1783FE,0.19,0.26,0.25,increase,12997,4,0.1222250412279589
US,PHRASE,keyword-fb2a25,US-Campaign-E12257,0.05,0.1604592968007602,0.1604592968007602,increase,12982,1,0.8531321284435865
FR,EXACT,kw-3w-b95631,FR-Campaign-CA04E1,0.24,0.2731457431457432,0.25,increase,12976,0,1018.0
CA,BROAD,keyword-eb71b0,CA-Campaign-0B31F6,0.12,0.2935599159074982,0.2935599159074982,increase,12959,17,0.0291430607108792
CA,BROAD,kw-3w-b6cc99,CA-Campaign-9C5D46,0.21,0.2935599159074982,0.2935599159074982,increase,12939,1,0.0173155938172568
US,PHRASE,keyword-c26686,US-Campaign-626287,0.15,0.1604592968007602,0.1604592968007602,increase,12903,1,0.1577847439916405
DE,BROAD,keyword-291e12,DE-Campaign-B699A1,0.08,0.184690067214339,0.1017857142857142,increase,12900,2,0.0896
DE,BROAD,keyword-08a250,DE-Campaign-E416D7,0.08,0.184690067214339,0.1017857142857142,increase,12895,7,0.0231466136338526
DE,BROAD,keyword-2eeecd,DE-Campaign-A6375B,0.1,0.184690067214339,0.1017857142857142,increase,12890,0,882.0
CA,EXACT,kw-3w-40d604,CA-Campaign-A58759,0.24,0.3397612359550562,0.3397612359550562,increase,12889,1,0.6058817098502242
UK,PHRASE,keyword-97a343,UK-Campaign-3D4FAB,0.16,0.1614092953523238,0.1614092953523238,increase,12882,1,0.5577913715389569
FR,BROAD,keyword-07e927,FR-Campaign-008213,0.16,0.26,0.25,increase,12873,0,237.0
FR,EXACT,keyword-b77b95,FR-Campaign-8C7BA6,0.23,0.2731457431457432,0.25,increase,12842,1,0.5041158103888732
US,PHRASE,kw-3w-03f398,US-Campaign-104137,0.16,0.1604592968007602,0.1604592968007602,increase,12829,10,0.0980999612746873
FR,BROAD,keyword-d31e1f,FR-Campaign-6CA0FF,0.2,0.26,0.25,increase,12828,4,0.041335566404162
US,BROAD,keyword-ccb563,US-Campaign-2AB20B,0.02,0.1107136970496126,0.1107136970496126,increase,12818,6,0.0080748844028419
US,PHRASE,keyword-73ad9c,US-Campaign-E12257,0.03,0.1604592968007602,0.1604592968007602,increase,12804,3,0.1186701229804678
FR,EXACT,keyword-102ec0,FR-Campaign-5C87DA,0.24,0.2731457431457432,0.25,increase,12802,0,405.99999999999994
FR,BROAD,kw-4w-40a165,FR-Campaign-3342E0,0.19,0.26,0.25,increase,12783,0,405.0
US,EXACT,kw-3w-445c24,US-Campaign-A848F6,0.16,0.2222651261781696,0.2222651261781696,increase,12775,6,0.1422632033919236
FR,EXACT,keyword-a96f09,FR-Campaign-BE048C,0.23,0.2731457431457432,0.25,increase,12756,0,1728.9999999999998
FR,BROAD,kw-3w-2a2267,FR-Campaign-DCF42D,0.23,0.26,0.25,increase,12733,0,1617.0000000000002
CA,BROAD,kw-3w-ed9455,CA-Campaign-AEB171,0.23,0.2935599159074982,0.2935599159074982,increase,12721,1,0.0190311418685121
CA,EXACT,kw-3w-25fed9,CA-Campaign-3E7370,0.22,0.3397612359550562,0.3397612359550562,increase,12716,3,0.1949774737193392
FR,BROAD,kw-3w-158f7e,FR-Campaign-D64856,0.2,0.26,0.25,increase,12699,1,0.2513181019332162
FR,BROAD,keyword-33f646,FR-Campaign-6CA0FF,0.1,0.26,0.25,increase,12690,2,0.0552941176470588
US,BROAD,kw-3w-1d5eea,US-Campaign-3DB092,0.03,0.1107136970496126,0.1107136970496126,increase,12682,30,0.0289320109700873
DE,PHRASE,keyword-7b65dc,DE-Campaign-F9748D,0.05,0.0757186081694402,0.0757186081694402,increase,12680,0,1905.0
FR,EXACT,kw-3w-cd374c,FR-Campaign-167A45,0.22,0.2731457431457432,0.25,increase,12675,3,0.2048941176470588
IT,BROAD,keyword-f2d60f,IT-Campaign-968910,0.08,0.1387337278106508,0.0997881355932203,increase,12671,0,505.99999999999994
FR,BROAD,kw-3w-f698a9,FR-Campaign-561D4F,0.17,0.26,0.25,increase,12666,1,0.7308752584424535
AU,BROAD,keyword-b77315,AU-Campaign-C3C8EA,0.4,0.7326315789473684,0.5762857142857142,increase,12665,4,0.0363089919584111
FR,EXACT,keyword-b8d736,FR-Campaign-4F10F7,0.24,0.2731457431457432,0.25,increase,12648,0,2822.0
UK,BROAD,keyword-2c72ae,UK-Campaign-1861A2,0.02,0.1852514619883041,0.1195223880597014,increase,12644,0,873.0
FR,BROAD,keyword-369321,FR-Campaign-DF6F19,0.21,0.26,0.25,increase,12637,0,2406.0
FR,EXACT,kw-4w-835426,FR-Campaign-B48DB9,0.2,0.2731457431457432,0.25,increase,12636,11,0.0364527715755751
US,BROAD,keyword-23c371,US-Campaign-3DB092,0.02,0.1107136970496126,0.1107136970496126,increase,12634,1,0.2396407430087773
US,BROAD,kw-3w-31bd1b,US-Campaign-3DB092,0.03,0.1107136970496126,0.1107136970496126,increase,12609,2,0.0540253110709348
US,BROAD,keyword-215073,US-Campaign-4249C3,0.08,0.1107136970496126,0.1107136970496126,increase,12607,1,0.0164560414583143
FR,EXACT,kw-3w-9e88a6,FR-Campaign-829221,0.24,0.2731457431457432,0.25,increase,12598,6,0.1200049742994528
CA,PHRASE,kw-4w-ac780f,CA-Campaign-646664,0.25,0.2890287277701778,0.2890287277701778,increase,12578,3,0.4234825404265291
DE,BROAD,keyword-7b65dc,DE-Campaign-F5B69A,0.07,0.184690067214339,0.1017857142857142,increase,12575,1,0.0726551446722334
FR,BROAD,keyword-b4eef2,FR-Campaign-A6E2CE,0.19,0.26,0.25,increase,12575,0,1005.0
CA,BROAD,kw-3w-61fe09,CA-Campaign-BCC44C,0.18,0.2935599159074982,0.2935599159074982,increase,12563,3,0.0191198914702391
UK,EXACT,kw-4w-14df2e,UK-Campaign-5F6A3A,0.17,0.1729739130434782,0.1729739130434782,increase,12559,4,0.2619530570849029
CA,BROAD,kw-3w-355d1c,CA-Campaign-1D0702,0.24,0.2935599159074982,0.2935599159074982,increase,12542,6,0.0241950493206774
IT,BROAD,keyword-a20682,IT-Campaign-A162B7,0.08,0.1387337278106508,0.0997881355932203,increase,12517,9,0.0614838347972341
FR,BROAD,kw-3w-465d2f,FR-Campaign-348617,0.22,0.26,0.25,increase,12517,0,509.0
ES,BROAD,keyword-f2a8a7,ES-Campaign-E1F724,0.1,0.1474180865006553,0.1186842105263158,increase,12510,1,0.1927938124882098
DE,EXACT,kw-4w-f64034,DE-Campaign-8B6395,0.15,0.153262599469496,0.153262599469496,increase,12502,1,0.0607935153583617
CA,EXACT,keyword-54f71a,CA-Campaign-9FFB06,0.28,0.3397612359550562,0.3397612359550562,increase,12497,1,3.2053311120366508
US,PHRASE,keyword-150448,US-Campaign-86B347,0.02,0.1604592968007602,0.1604592968007602,increase,12495,10,0.0058817841949207
FR,BROAD,keyword-b1187e,FR-Campaign-0C254D,0.2,0.26,0.25,increase,12473,1,0.2244791666666666
CA,EXACT,kw-5w-92d0d5,CA-Campaign-DAEA8B,0.28,0.3397612359550562,0.3397612359550562,increase,12469,3,0.2644873254629352
UK,BROAD,kw-3w-36a04b,UK-Campaign-01C95C,0.08,0.1852514619883041,0.1195223880597014,increase,12461,0,714.0
US,BROAD,kw-4w-e7f5d2,US-Campaign-3DB092,0.02,0.1107136970496126,0.1107136970496126,increase,12450,5,0.0620891636836967
US,BROAD,keyword-7c9c45,US-Campaign-D144D9,0.1,0.1107136970496126,0.1107136970496126,increase,12416,9,0.0414421463842601
US,EXACT,kw-4w-698531,US-Campaign-051B70,0.12,0.2222651261781696,0.2222651261781696,increase,12404,0,3307.0
FR,BROAD,keyword-a12c52,FR-Campaign-008213,0.16,0.26,0.25,increase,12402,0,274.0
CA,PHRASE,keyword-1e90f4,CA-Campaign-421214,0.25,0.2890287277701778,0.2890287277701778,increase,12394,1,0.1010949834479246
US,BROAD,kw-4w-5f0919,US-Campaign-4EAAEE,0.1,0.1107136970496126,0.1107136970496126,increase,12390,4,0.6702808389619623
US,EXACT,kw-3w-da1fbf,Campaign-E28539,0.18,0.2222651261781696,0.2222651261781696,increase,12388,12,0.0810757613713631
US,PHRASE,keyword-fd8ef3,US-Campaign-59679E,0.11,0.1604592968007602,0.1604592968007602,increase,12383,3,0.3373785699699524
ES,BROAD,keyword-b36135,ES-Campaign-E1F724,0.1,0.1474180865006553,0.1186842105263158,increase,12383,1,0.1032615236490552
FR,BROAD,kw-5w-bfd6b5,FR-Campaign-9B34FF,0.24,0.26,0.25,increase,12381,3,0.2573581351542265
FR,EXACT,kw-3w-51fbb0,FR-Campaign-A16D02,0.24,0.2731457431457432,0.25,increase,12380,0,1523.0
CA,BROAD,kw-4w-24c05d,CA-Campaign-5CC36E,0.25,0.2935599159074982,0.2935599159074982,increase,12374,2,0.0585365853658536
CA,BROAD,kw-3w-1158a0,CA-Campaign-596E94,0.19,0.2935599159074982,0.2935599159074982,increase,12348,1,0.6653880866425992
CA,EXACT,kw-4w-18f215,CA-Campaign-CEC1F3,0.32,0.3397612359550562,0.3397612359550562,increase,12344,2,0.3420735140352288
AU,BROAD,keyword-fec471,AU-Campaign-7CAB89,0.4,0.7326315789473684,0.5762857142857142,increase,12342,8,0.0330022381837066
US,BROAD,keyword-5aa501,US-Campaign-EA3462,0.05,0.1107136970496126,0.1107136970496126,increase,12340,3,0.0109991726286075
FR,BROAD,keyword-2f434d,FR-Campaign-5F4289,0.23,0.26,0.25,increase,12338,8,0.130129650507328
UK,BROAD,kw-3w-fbdccd,UK-Campaign-C30119,0.08,0.1852514619883041,0.1195223880597014,increase,12332,0,61.0
FR,EXACT,kw-5w-0ee9d9,FR-Campaign-DD7928,0.21,0.2731457431457432,0.25,increase,12320,1,0.0930627101391159
IT,PHRASE,kw-3w-c3bc3c,IT-Campaign-751632,0.1,0.112657200811359,0.112657200811359,increase,12313,8,0.0315399182062666
US,BROAD,keyword-f99ce7,US-Campaign-3DB092,0.03,0.1107136970496126,0.1107136970496126,increase,12304,13,0.0342559512251951
CA,EXACT,kw-3w-13b4d1,CA-Campaign-F02333,0.29,0.3397612359550562,0.3397612359550562,increase,12304,3,0.1941787003610108
US,EXACT,keyword-471c98,US-Campaign-F44D28,0.2,0.2222651261781696,0.2222651261781696,increase,12294,0,184.0
US,EXACT,keyword-215073,US-Campaign-27E0A7,0.2,0.2222651261781696,0.2222651261781696,increase,12270,1,0.3225908874424512
FR,EXACT,keyword-542d3c,FR-Campaign-CB2A56,0.24,0.2731457431457432,0.25,increase,12266,1,0.1607910102456759
CA,EXACT,kw-3w-024a1e,CA-Campaign-16D01E,0.29,0.3397612359550562,0.3397612359550562,increase,12262,1,0.8684154855087792
